id,age,experience_years,education_level,hours_per_week,annual_income,credit_score,will_purchase
5625,62,38,Masters,56,65025,651,1
5626,47,23,PhD,50,43220,656,0
5627,41,17,HighSchool,33,56751,597,0
5628,49,27,HighSchool,57,54809,749,1
5629,53,35,Masters,31,55409,683,1
5630,26,5,Bachelors,58,25687,584,0
5631,49,25,HighSchool,43,65492,636,1
5632,22,3,Bachelors,59,51406,687,1
5633,18,0,Masters,31,29240,577,0
5634,34,9,Bachelors,24,36557,742,0
5635,18,0,HighSchool,53,42363,640,0
5636,42,20,PhD,58,89885,665,1
5637,69,50,Masters,50,98567,751,1
5638,19,0,PhD,59,51309,624,1
5639,60,39,PhD,48,82908,667,1
5640,61,37,HighSchool,22,78996,537,0
5641,47,27,PhD,39,65621,692,1
5642,41,17,PhD,30,75582,556,0
5643,57,32,HighSchool,43,56616,730,1
5644,57,36,Bachelors,51,71126,657,1
5645,61,38,Masters,59,115312,752,1
5646,61,36,Bachelors,60,89906,544,0
5647,44,26,PhD,52,57190,720,1
5648,62,38,HighSchool,22,88627,612,1
5649,61,36,Bachelors,42,31857,648,0
5650,48,26,Bachelors,32,76211,646,1
5651,35,10,HighSchool,30,34659,676,0
5652,43,18,PhD,42,31598,578,0
5653,69,47,Masters,53,69116,689,1
5654,42,20,Masters,48,57927,585,0
5655,58,37,Masters,48,103783,573,0
5656,59,41,Bachelors,36,94128,659,1
5657,46,21,Bachelors,58,51068,578,0
5658,35,11,Masters,34,36096,607,0
5659,19,0,PhD,42,27018,788,0
5660,20,0,HighSchool,43,34239,698,0
5661,64,41,PhD,57,95342,753,1
5662,25,4,PhD,58,12372,781,0
5663,51,33,Masters,21,49492,662,0
5664,21,0,HighSchool,42,63482,651,1
5665,31,11,Masters,21,37694,669,0
5666,65,45,PhD,43,56799,635,1
5667,46,22,Bachelors,32,82390,549,0
5668,47,25,PhD,37,42288,421,0
5669,43,19,HighSchool,35,59134,785,1
5670,26,1,Bachelors,56,29396,612,0
5671,39,19,HighSchool,56,53805,775,1
5672,21,2,HighSchool,31,20581,595,0
5673,48,29,Masters,27,30914,770,0
5674,34,9,PhD,56,40878,614,0
5675,30,9,HighSchool,47,54648,677,1
5676,38,13,Masters,37,42046,573,0
5677,55,34,Masters,21,98222,598,0
5678,60,40,PhD,22,81215,722,1
5679,64,40,PhD,41,64875,682,1
5680,48,29,HighSchool,30,54815,619,1
5681,64,40,HighSchool,33,70814,634,1
5682,49,24,Masters,43,45403,596,0
5683,37,18,Bachelors,35,17013,651,0
5684,46,28,Masters,52,69610,639,1
5685,55,36,HighSchool,60,86159,582,0
5686,59,36,HighSchool,21,74447,599,0
5687,49,31,PhD,53,78301,733,1
5688,59,37,PhD,53,78131,566,0
5689,30,12,Bachelors,36,19685,636,0
5690,47,26,PhD,41,51189,559,0
5691,18,0,Masters,59,44292,682,0
5692,21,3,Bachelors,27,44474,583,0
5693,70,49,PhD,36,90585,820,1
5694,45,20,Masters,59,49879,649,0
5695,34,12,HighSchool,55,32807,615,0
5696,38,17,HighSchool,32,90042,645,1
5697,20,0,Masters,47,57796,653,1
5698,39,19,PhD,59,56962,633,1
5699,65,42,Bachelors,33,91160,562,0
5700,26,2,PhD,32,39362,823,0
5701,70,50,Bachelors,42,101480,592,0
5702,34,16,Bachelors,21,25483,686,0
5703,25,2,Masters,23,36905,550,0
5704,31,11,HighSchool,27,66032,800,1
5705,56,33,Bachelors,25,35524,593,0
5706,18,0,Masters,28,35185,748,0
5707,52,32,HighSchool,44,78720,635,1
5708,21,0,HighSchool,22,-3479,587,0
5709,21,0,Masters,53,32042,724,0
5710,51,28,PhD,51,43662,564,0
5711,55,35,Masters,41,65660,602,1
5712,51,32,Masters,25,49029,631,0
5713,61,40,Bachelors,47,108767,593,0
5714,55,32,HighSchool,52,57212,767,1
5715,41,16,PhD,53,59704,549,0
5716,23,0,Masters,57,41916,655,0
5717,50,31,PhD,59,68872,702,1
5718,65,40,PhD,26,69623,593,0
5719,70,48,Masters,57,92634,504,0
5720,38,20,Bachelors,36,49188,757,0
5721,20,0,Masters,21,-1136,697,0
5722,56,33,Masters,42,50563,575,0
5723,31,8,Masters,52,15587,640,0
5724,50,30,Bachelors,48,57967,673,1
5725,46,21,PhD,51,57858,740,1
5726,29,6,Masters,27,47951,709,0
5727,27,5,Bachelors,50,23926,595,0
5728,19,0,HighSchool,38,53693,544,0
5729,56,34,Masters,56,71690,582,0
5730,34,15,PhD,47,67285,727,1
5731,39,15,PhD,27,54192,704,1
5732,32,9,HighSchool,30,42442,576,0
5733,34,16,PhD,39,57094,678,1
5734,67,47,PhD,29,78633,586,0
5735,30,11,Masters,43,67965,615,1
5736,30,8,HighSchool,51,62666,594,0
5737,21,3,Masters,38,48165,634,0
5738,33,11,Masters,42,36047,605,0
5739,41,17,Bachelors,27,31472,691,0
5740,60,39,Bachelors,43,89155,495,0
5741,48,24,PhD,52,90612,693,1
5742,57,34,HighSchool,39,97191,641,1
5743,23,5,PhD,23,31244,677,0
5744,23,0,Masters,50,11181,606,0
5745,23,0,Bachelors,34,18771,693,0
5746,20,0,HighSchool,46,52941,670,1
5747,51,28,HighSchool,25,75246,664,1
5748,66,45,HighSchool,25,103898,734,1
5749,29,11,Bachelors,45,45851,667,0
5750,63,42,Bachelors,33,95182,622,1
5751,49,31,Bachelors,20,47291,523,0
5752,52,27,Bachelors,24,40312,614,0
5753,51,29,Masters,48,44318,635,0
5754,44,19,PhD,45,56598,794,1
5755,69,49,HighSchool,54,96963,733,1
5756,23,3,Masters,31,32214,578,0
5757,36,11,Masters,29,39759,578,0
5758,35,17,Masters,49,49219,613,0
5759,61,41,PhD,58,93161,585,0
5760,46,23,HighSchool,55,36465,670,0
5761,37,15,Bachelors,39,37261,699,0
5762,23,1,Masters,44,38596,605,0
5763,68,45,Bachelors,25,86473,591,0
5764,45,21,Masters,29,57940,703,1
5765,27,3,HighSchool,55,65246,602,1
5766,35,11,PhD,46,33527,539,0
5767,22,3,Bachelors,28,8480,592,0
5768,33,13,Masters,44,41221,635,0
5769,21,0,PhD,33,32786,758,0
5770,67,45,HighSchool,44,84731,627,1
5771,50,26,PhD,39,50789,446,0
5772,38,13,Bachelors,23,66251,596,0
5773,38,14,Masters,48,39827,563,0
5774,60,37,PhD,52,63049,719,1
5775,21,0,Masters,24,31875,619,0
5776,43,18,PhD,36,29529,522,0
5777,34,13,PhD,34,47866,666,0
5778,44,25,Masters,47,45042,764,0
5779,69,47,Bachelors,22,90948,665,1
5780,61,37,PhD,36,68585,658,1
5781,41,21,HighSchool,35,45982,737,0
5782,23,0,HighSchool,41,14587,703,0
5783,33,12,Masters,55,42955,729,0
5784,58,36,Bachelors,31,84245,554,0
5785,50,25,PhD,46,61287,604,1
5786,49,31,Masters,28,70621,735,1
5787,18,0,HighSchool,52,31098,631,0
5788,70,45,HighSchool,22,75482,677,1
5789,23,1,Masters,49,53602,590,0
5790,36,12,Masters,59,41093,613,0
5791,26,1,HighSchool,31,18085,728,0
5792,24,5,Masters,33,18855,829,0
5793,70,49,HighSchool,39,92068,647,1
5794,48,23,Masters,27,58590,722,1
5795,18,0,Bachelors,26,11540,704,0
5796,36,13,Bachelors,49,91608,809,1
5797,33,13,HighSchool,38,47539,745,0
5798,46,24,Bachelors,25,63053,716,1
5799,40,16,HighSchool,31,51192,719,1
5800,44,21,Masters,52,86000,666,1
5801,34,9,Masters,41,34833,712,0
5802,26,8,Bachelors,45,31403,592,0
5803,21,1,PhD,40,34616,655,0
5804,40,16,PhD,22,44805,652,0
5805,47,28,HighSchool,31,78701,692,1
5806,42,17,Bachelors,31,63771,638,1
5807,68,47,Bachelors,34,116455,664,1
5808,35,13,Masters,25,53856,597,0
5809,48,30,PhD,57,70663,687,1
5810,24,3,HighSchool,29,30280,719,0
5811,34,10,Masters,60,62125,622,1
5812,25,7,Bachelors,22,25065,779,0
5813,59,40,Masters,39,75976,645,1
5814,38,19,HighSchool,58,62396,706,1
5815,67,44,Bachelors,34,93031,644,1
5816,33,15,Masters,50,49308,585,0
5817,37,16,PhD,23,73857,652,1
5818,36,17,PhD,36,54816,810,1
5819,20,0,HighSchool,49,73731,662,1
5820,35,10,HighSchool,27,45848,591,0
5821,62,42,Bachelors,33,98802,602,1
5822,54,29,HighSchool,48,50952,544,0
5823,41,17,HighSchool,49,43343,702,0
5824,20,0,HighSchool,51,45825,634,0
5825,62,41,HighSchool,24,99057,637,1
5826,64,41,HighSchool,44,67574,595,0
5827,33,14,PhD,57,61366,792,1
5828,36,11,HighSchool,53,26970,572,0
5829,64,42,HighSchool,44,69536,739,1
5830,58,36,Masters,29,85309,641,1
5831,30,7,PhD,21,19594,532,0
5832,42,19,HighSchool,56,58949,693,1
5833,18,0,Masters,47,55631,783,1
5834,29,4,HighSchool,57,37229,614,0
5835,19,0,PhD,24,38815,701,0
5836,19,0,HighSchool,58,57342,569,0
5837,45,27,HighSchool,57,66039,739,1
5838,70,51,PhD,23,97550,664,1
5839,26,1,PhD,30,16611,638,0
5840,69,44,PhD,51,103708,551,0
5841,23,1,PhD,28,23842,571,0
5842,24,5,Masters,47,24589,553,0
5843,56,32,Masters,47,89656,664,1
5844,30,7,Masters,44,35104,565,0
5845,25,5,Bachelors,22,15808,752,0
5846,25,4,Masters,45,40423,810,0
5847,54,29,Masters,53,74865,555,0
5848,40,22,HighSchool,51,51886,707,1
5849,65,43,PhD,60,75557,661,1
5850,25,5,HighSchool,51,39611,595,0
5851,46,24,PhD,48,51856,607,1
5852,57,34,Masters,33,56601,634,1
5853,56,31,HighSchool,31,51228,747,1
5854,23,2,HighSchool,44,47903,603,0
5855,54,35,Bachelors,44,77884,618,1
5856,23,0,Bachelors,33,14481,727,0
5857,31,12,Bachelors,55,40511,656,0
5858,38,14,Bachelors,52,59523,542,0
5859,48,25,Bachelors,35,54057,705,1
5860,45,25,HighSchool,28,48552,617,0
5861,53,28,Masters,50,61231,649,1
5862,53,33,PhD,57,88913,576,0
5863,36,13,HighSchool,48,54876,837,1
5864,69,49,Bachelors,57,98826,724,1
5865,47,23,Masters,20,58810,562,0
5866,35,10,Masters,23,23162,816,0
5867,62,37,PhD,56,92359,678,1
5868,22,2,Masters,33,28092,708,0
5869,40,19,HighSchool,24,43539,573,0
5870,20,0,PhD,30,40355,667,0
5871,20,0,PhD,57,32778,585,0
5872,59,36,PhD,31,81021,613,1
5873,30,11,PhD,54,29220,741,0
5874,47,29,Masters,40,86252,659,1
5875,35,14,Masters,37,49595,626,0
5876,63,44,HighSchool,39,95040,714,1
5877,65,40,Masters,59,89951,702,1
5878,55,35,HighSchool,20,82325,703,1
5879,22,0,HighSchool,33,54516,620,1
5880,58,37,Masters,48,91781,638,1
5881,51,29,HighSchool,26,82780,709,1
5882,20,0,Masters,49,31317,666,0
5883,23,0,Masters,30,19495,689,0
5884,39,16,Masters,46,54206,649,1
5885,29,10,Bachelors,41,37524,529,0
5886,57,37,Bachelors,35,73688,647,1
5887,23,0,Bachelors,38,33338,718,0
5888,21,0,Masters,50,25509,547,0
5889,21,0,HighSchool,35,46888,611,0
5890,22,4,PhD,56,55702,648,1
5891,43,22,Masters,28,73735,694,1
5892,65,46,Bachelors,20,88896,628,1
5893,58,39,PhD,41,67209,690,1
5894,20,0,PhD,36,27545,624,0
5895,64,41,Masters,27,85339,747,1
5896,45,21,Masters,20,59893,699,1
5897,56,37,Masters,47,68351,514,0
5898,53,34,PhD,59,90288,689,1
5899,48,28,HighSchool,41,77767,763,1
5900,55,35,Bachelors,25,81276,521,0
5901,59,40,Masters,30,47219,584,0
5902,35,16,Masters,27,41959,764,0
5903,31,8,PhD,56,29139,605,0
5904,36,16,PhD,40,69721,775,1
5905,28,10,HighSchool,48,44974,669,0
5906,21,0,Masters,47,21034,593,0
5907,51,27,PhD,43,51949,588,0
5908,62,42,PhD,31,98552,614,1
5909,33,9,PhD,40,77872,596,0
5910,44,22,Masters,60,20086,541,0
5911,38,17,Bachelors,27,45332,644,0
5912,24,5,Bachelors,23,2032,634,0
5913,31,12,Masters,45,56704,573,0
5914,28,7,Masters,31,3995,606,0
5915,18,0,Bachelors,36,2522,752,0
5916,48,29,Bachelors,30,72004,652,1
5917,33,11,Bachelors,35,27954,632,0
5918,20,0,PhD,44,58575,672,1
5919,57,36,PhD,60,72433,505,0
5920,63,39,PhD,39,96188,677,1
5921,49,24,Bachelors,24,77070,675,1
5922,29,7,HighSchool,21,35288,699,0
5923,20,0,HighSchool,21,15832,531,0
5924,66,41,Bachelors,38,88693,529,0
5925,26,3,Masters,31,21608,673,0
5926,22,0,Bachelors,57,60335,850,1
5927,45,24,Masters,31,62278,750,1
5928,69,49,Bachelors,44,68242,501,0
5929,58,38,PhD,55,71562,581,0
5930,48,30,Masters,31,58929,608,1
5931,47,26,HighSchool,53,56287,605,1
5932,33,14,HighSchool,47,42528,564,0
5933,61,42,Bachelors,40,82481,759,1
5934,64,46,Masters,20,98279,466,0
5935,59,41,PhD,50,67204,729,1
5936,53,31,Masters,56,53445,571,0
5937,43,22,Masters,49,49898,700,0
5938,44,24,HighSchool,35,57118,646,1
5939,38,15,HighSchool,59,57948,597,0
5940,35,12,Masters,30,50914,707,1
5941,39,16,HighSchool,32,60255,530,0
5942,63,45,Masters,59,103116,673,1
5943,55,31,Bachelors,42,89006,723,1
5944,24,6,PhD,51,39927,681,0
5945,32,8,Bachelors,45,44067,536,0
5946,18,0,HighSchool,36,40937,670,0
5947,27,7,Bachelors,36,59192,754,1
5948,49,24,HighSchool,32,79270,562,0
5949,29,8,HighSchool,28,21894,642,0
5950,68,47,Masters,39,76859,547,0
5951,65,42,Bachelors,27,86533,667,1
5952,65,42,PhD,35,81720,567,0
5953,70,49,HighSchool,25,76413,776,1
5954,31,10,HighSchool,21,56055,648,1
5955,28,7,HighSchool,47,40973,587,0
5956,55,33,HighSchool,21,69162,809,1
5957,24,6,Bachelors,46,30061,814,0
5958,63,44,HighSchool,22,91585,709,1
5959,37,18,Masters,21,32174,629,0
5960,26,4,PhD,24,15127,690,0
5961,52,27,Bachelors,31,62426,593,0
5962,56,31,HighSchool,33,47467,495,0
5963,35,14,Masters,51,51220,762,1
5964,37,15,Bachelors,26,59477,667,1
5965,20,2,Masters,45,38229,650,0
5966,36,17,Bachelors,27,49901,716,0
5967,65,40,Masters,28,92617,673,1
5968,27,7,Bachelors,58,61045,631,1
5969,62,37,Bachelors,25,45261,658,0
5970,22,0,PhD,51,13605,702,0
5971,41,22,Bachelors,52,40244,662,0
5972,26,5,HighSchool,54,52684,640,1
5973,47,27,HighSchool,37,52804,647,1
5974,35,12,HighSchool,57,51249,713,1
5975,50,26,HighSchool,49,70937,606,1
5976,25,7,PhD,57,31168,548,0
5977,64,46,Bachelors,60,88437,625,1
5978,49,26,Masters,59,75752,734,1
5979,67,44,Bachelors,45,85579,632,1
5980,35,13,Bachelors,35,31947,611,0
5981,61,38,Masters,21,82007,632,1
5982,38,14,PhD,20,45995,668,0
5983,47,28,Masters,32,42001,676,0
5984,29,11,Masters,42,40083,590,0
5985,39,18,Masters,37,47579,765,0
5986,20,0,PhD,49,-3807,686,0
5987,51,31,Bachelors,26,65291,632,1
5988,20,0,Bachelors,20,28802,643,0
5989,66,44,PhD,24,106107,640,1
5990,36,12,HighSchool,48,37090,710,0
5991,62,44,Masters,26,83626,644,1
5992,62,40,PhD,46,63677,658,1
5993,34,12,Bachelors,47,57260,691,1
5994,70,45,HighSchool,36,70479,622,1
5995,23,4,HighSchool,27,16094,648,0
5996,18,0,Bachelors,30,17021,757,0
5997,62,40,Masters,34,79014,633,1
5998,33,13,Masters,44,34884,548,0
5999,54,29,Masters,58,80697,552,0
6000,66,45,HighSchool,36,88008,601,1
6001,24,0,PhD,59,17299,585,0
6002,55,35,Masters,45,80329,615,1
6003,47,29,Masters,53,95675,761,1
6004,61,40,HighSchool,25,49935,641,0
6005,36,15,Bachelors,35,58662,677,1
6006,40,16,Masters,26,39273,647,0
6007,47,24,HighSchool,50,74353,668,1
6008,33,8,Masters,32,38047,609,0
6009,42,17,Masters,21,72964,628,1
6010,68,45,Bachelors,44,91447,673,1
6011,59,39,Bachelors,27,87082,678,1
6012,24,5,HighSchool,57,59689,520,0
6013,58,38,HighSchool,44,85756,652,1
6014,65,41,Bachelors,23,79112,585,0
6015,26,6,HighSchool,39,36893,750,0
6016,45,20,Bachelors,43,64683,567,0
6017,60,40,Masters,47,102780,740,1
6018,24,1,Masters,37,30799,578,0
6019,62,43,Masters,41,77537,719,1
6020,67,44,Bachelors,45,62794,629,1
6021,57,34,HighSchool,54,99982,734,1
6022,55,33,HighSchool,31,71337,614,1
6023,40,17,Bachelors,42,29983,642,0
6024,60,37,Bachelors,52,66509,642,1
6025,69,44,Masters,22,96003,570,0
6026,50,31,PhD,33,50158,744,1
6027,70,48,Bachelors,42,100051,749,1
6028,48,23,PhD,50,62090,771,1
6029,35,11,Masters,57,50680,709,1
6030,36,18,HighSchool,47,75113,654,1
6031,50,30,PhD,39,60245,639,1
6032,65,40,Masters,43,86576,572,0
6033,55,34,Masters,38,63823,593,0
6034,55,36,Bachelors,27,100056,668,1
6035,19,0,Bachelors,43,32046,843,0
6036,64,43,PhD,22,91574,691,1
6037,54,33,Bachelors,60,76876,571,0
6038,46,26,PhD,28,36949,776,0
6039,68,49,PhD,38,97075,751,1
6040,67,49,Bachelors,28,72168,723,1
6041,32,10,Bachelors,60,21351,556,0
6042,34,12,Bachelors,49,35880,626,0
6043,61,40,PhD,25,79496,569,0
6044,34,10,Masters,41,55783,623,1
6045,62,39,Masters,49,78242,507,0
6046,29,4,Bachelors,26,2093,656,0
6047,61,41,PhD,26,69128,643,1
6048,27,5,HighSchool,30,43882,826,0
6049,43,23,PhD,44,73103,693,1
6050,70,48,HighSchool,37,100700,642,1
6051,42,19,Masters,26,67223,693,1
6052,32,13,HighSchool,21,21086,783,0
6053,63,43,Bachelors,22,56699,664,1
6054,61,38,Masters,30,83914,493,0
6055,63,43,PhD,46,58761,657,1
6056,29,8,Bachelors,40,38308,603,0
6057,66,45,PhD,32,82665,612,1
6058,46,25,PhD,57,77879,770,1
6059,40,21,HighSchool,20,51716,652,1
6060,46,26,HighSchool,36,69306,742,1
6061,34,10,PhD,41,47964,730,0
6062,41,18,PhD,35,54751,660,1
6063,29,11,Bachelors,24,30425,632,0
6064,60,37,HighSchool,50,58756,556,0
6065,47,22,Bachelors,26,74723,639,1
6066,30,8,HighSchool,39,36442,647,0
6067,67,47,PhD,43,67175,568,0
6068,62,44,Bachelors,46,83809,646,1
6069,56,38,PhD,29,83269,729,1
6070,58,33,HighSchool,30,75755,637,1
6071,55,33,Masters,31,70367,850,1
6072,62,39,PhD,22,80378,685,1
6073,70,47,PhD,42,99645,693,1
6074,68,50,Bachelors,30,98130,772,1
6075,53,35,PhD,20,77228,612,1
6076,22,0,Masters,20,38973,758,0
6077,35,16,Bachelors,21,62717,674,1
6078,52,28,PhD,42,40170,637,0
6079,38,15,Masters,20,27280,602,0
6080,24,2,Masters,22,20852,775,0
6081,46,26,Bachelors,45,54095,680,1
6082,43,23,PhD,31,19487,648,0
6083,24,5,Masters,28,60221,680,1
6084,32,10,Masters,22,29100,552,0
6085,43,23,HighSchool,51,71235,611,1
6086,30,8,Bachelors,56,52272,631,1
6087,68,44,PhD,36,99480,635,1
6088,61,37,Masters,54,75889,701,1
6089,22,3,HighSchool,45,15577,519,0
6090,47,27,PhD,38,80680,624,1
6091,57,36,PhD,54,69367,610,1
6092,47,22,HighSchool,24,65466,638,1
6093,31,12,PhD,37,31658,731,0
6094,51,31,Masters,35,83759,643,1
6095,18,0,PhD,20,21433,727,0
6096,55,34,PhD,42,89669,684,1
6097,46,23,PhD,57,71635,717,1
6098,62,42,HighSchool,34,62641,501,0
6099,28,3,Bachelors,41,37136,615,0
6100,41,17,PhD,31,58363,647,1
6101,33,15,HighSchool,55,57653,573,0
6102,50,27,HighSchool,43,67635,758,1
6103,29,6,PhD,44,60015,661,1
6104,68,50,Masters,51,99192,605,1
6105,59,41,Bachelors,21,85242,796,1
6106,22,1,PhD,41,29111,620,0
6107,50,27,PhD,54,65246,796,1
6108,56,31,PhD,21,61193,524,0
6109,45,27,HighSchool,51,65655,717,1
6110,35,14,Bachelors,48,55953,654,1
6111,35,16,PhD,39,60426,614,1
6112,42,17,HighSchool,60,73285,515,0
6113,33,8,PhD,31,61991,542,0
6114,48,23,Masters,20,52809,596,0
6115,41,17,PhD,27,36208,641,0
6116,52,27,Masters,24,56982,730,1
6117,41,20,HighSchool,36,73723,721,1
6118,50,25,Bachelors,46,66877,702,1
6119,54,34,HighSchool,60,84187,690,1
6120,32,12,HighSchool,40,43363,644,0
6121,47,28,Bachelors,28,61083,643,1
6122,63,41,Masters,42,51993,726,1
6123,48,29,Masters,37,94180,759,1
6124,59,35,PhD,20,63488,719,1
6125,55,34,HighSchool,26,45980,724,0
6126,37,14,PhD,45,23960,656,0
6127,60,35,PhD,43,84595,547,0
6128,42,18,Masters,50,61179,646,1
6129,40,20,HighSchool,52,43239,508,0
6130,59,39,PhD,39,72179,704,1
6131,29,10,PhD,43,63007,684,1
6132,52,27,Bachelors,57,53303,620,1
6133,27,2,Masters,39,33600,611,0
6134,18,0,HighSchool,55,33709,665,0
6135,56,36,PhD,34,63652,591,0
6136,61,39,HighSchool,23,61221,704,1
6137,37,13,PhD,32,35472,623,0
6138,69,50,Masters,35,96583,660,1
6139,62,41,Bachelors,35,93457,515,0
6140,24,5,Masters,21,23040,681,0
6141,52,29,Masters,53,56243,650,1
6142,62,40,Masters,29,70319,636,1
6143,22,0,Bachelors,46,6474,546,0
6144,40,15,Bachelors,40,64781,683,1
6145,54,33,PhD,25,59700,597,0
6146,43,19,PhD,35,47723,610,0
6147,52,29,PhD,36,85454,692,1
6148,27,4,PhD,22,24222,561,0
6149,65,46,PhD,28,82240,723,1
6150,56,34,PhD,46,71988,609,1
6151,30,6,Masters,28,8558,707,0
6152,25,0,PhD,32,11891,686,0
6153,56,38,HighSchool,20,101924,802,1
6154,70,45,HighSchool,58,92679,544,0
6155,57,34,Bachelors,20,81020,811,1
6156,47,27,HighSchool,28,81955,747,1
6157,41,22,HighSchool,60,62300,714,1
6158,68,44,Bachelors,39,94117,547,0
6159,44,24,Bachelors,22,66693,685,1
6160,44,23,Bachelors,58,70322,752,1
6161,20,0,Masters,32,27916,581,0
6162,38,17,HighSchool,37,56460,652,1
6163,49,26,Masters,58,69807,516,0
6164,22,0,Bachelors,23,34632,694,0
6165,37,16,Masters,23,31745,655,0
6166,66,45,Bachelors,31,53963,636,1
6167,58,33,HighSchool,28,67875,656,1
6168,68,47,HighSchool,21,84648,644,1
6169,48,29,Bachelors,35,55046,552,0
6170,33,13,PhD,50,43330,614,0
6171,45,22,Masters,36,52081,659,1
6172,26,1,Masters,50,49065,629,0
6173,37,18,Masters,49,65025,633,1
6174,42,18,PhD,26,37261,739,0
6175,55,34,Bachelors,58,76495,727,1
6176,21,1,HighSchool,42,53836,686,1
6177,31,9,Bachelors,60,48813,672,0
6178,28,3,Masters,52,44398,702,0
6179,46,21,Bachelors,33,47167,523,0
6180,22,2,HighSchool,34,25650,660,0
6181,56,37,Bachelors,48,72422,692,1
6182,62,39,Masters,49,78334,623,1
6183,36,16,HighSchool,25,26941,699,0
6184,29,11,PhD,40,41448,637,0
6185,63,41,Masters,32,54690,738,1
6186,43,21,Masters,36,58191,690,1
6187,67,43,HighSchool,36,96201,735,1
6188,63,45,HighSchool,49,82499,619,1
6189,46,22,Bachelors,40,68244,719,1
6190,58,33,Masters,50,90567,708,1
6191,31,10,Masters,33,46241,655,0
6192,20,2,PhD,33,26807,621,0
6193,50,26,PhD,48,74776,612,1
6194,41,17,HighSchool,50,66503,738,1
6195,47,29,Bachelors,38,63822,722,1
6196,31,10,Bachelors,38,49371,590,0
6197,68,44,Masters,24,67422,750,1
6198,65,44,Masters,27,63773,667,1
6199,38,19,Masters,26,57358,519,0
6200,49,25,PhD,42,57031,563,0
6201,55,31,Masters,46,97243,659,1
6202,58,37,Bachelors,48,78471,609,1
6203,54,30,Masters,53,71575,688,1
6204,18,0,Bachelors,28,17197,750,0
6205,39,16,PhD,57,37187,550,0
6206,30,5,Bachelors,34,20783,656,0
6207,35,16,Masters,29,59709,626,1
6208,21,1,PhD,22,17630,636,0
6209,49,29,Bachelors,57,64782,636,1
6210,57,36,Masters,60,81786,589,0
6211,60,39,Bachelors,30,64552,608,1
6212,23,1,PhD,28,26401,644,0
6213,69,45,Masters,32,56685,554,0
6214,47,26,Masters,51,47763,711,0
6215,19,1,PhD,52,43915,699,0
6216,45,21,PhD,58,55661,733,1
6217,45,27,Masters,33,44611,640,0
6218,61,38,HighSchool,53,72320,731,1
6219,39,15,Bachelors,56,45326,656,0
6220,42,22,Bachelors,29,43684,750,0
6221,28,3,Bachelors,60,64075,612,1
6222,44,24,PhD,23,54032,594,0
6223,29,8,Bachelors,36,20602,541,0
6224,45,21,PhD,26,59604,659,1
6225,37,13,HighSchool,54,65762,670,1
6226,50,26,Bachelors,52,72578,586,0
6227,65,40,Bachelors,37,99200,633,1
6228,34,16,Bachelors,59,45293,715,0
6229,45,22,PhD,25,55522,708,1
6230,21,0,Bachelors,26,9719,625,0
6231,25,1,Bachelors,37,12767,668,0
6232,69,49,Bachelors,51,113999,629,1
6233,68,47,HighSchool,25,88871,508,0
6234,28,10,HighSchool,44,49052,730,0
6235,41,21,HighSchool,20,43441,612,0
6236,24,1,Bachelors,33,39949,670,0
6237,70,46,Bachelors,24,82021,656,1
6238,53,33,HighSchool,30,59088,654,1
6239,25,1,PhD,31,37648,657,0
6240,57,34,HighSchool,35,92425,719,1
6241,49,26,PhD,56,67191,638,1
6242,62,44,HighSchool,57,73798,560,0
6243,23,0,PhD,41,49443,528,0
6244,70,50,Masters,39,80332,640,1
6245,31,6,HighSchool,43,51201,618,1
